ts,cpu_percent_lag_0,cpu_percent_lag_1,cpu_percent_lag_3,cpu_percent_lag_5,cpu_percent_lag_10,cpu_percent_lag_20,cpu_percent_roll_mean,cpu_percent_roll_std,cpu_percent_roll_max,cpu_percent_roll_min,cpu_percent_delta,cpu_percent_ewma_fast,cpu_percent_ewma_slow,cpu_percent_trend,cpu_percent_headroom,cpu_percent_level_x_vol,cpu_percent_slope_x_vol,cpu_percent_steps_to_saturation,cpu_percent_zscore_local,mem_percent_now,disk_percent_now,hour,minute,second_of_minute,dayofweek,__target__
2026-07-17 15:21:07,5.4,5.2,0.9,1.4,3.6,18.7,2.9899999999999998,2.065295243892587,5.4,0.2,0.20000000000000018,4.708138728141785,4.633072867252597,0.07506586088918787,94.6,11.15259431701997,0.41305904877851773,472.99999999999955,1.166903379614494,70.9,85.8,15.0,21.0,7.0,4.0,4.3
2026-07-17 15:21:10,4.3,5.4,4.6,0.3,4.4,25.3,2.98,2.057938558633859,5.4,0.2,-1.1000000000000005,4.504069364070892,4.572514164115761,-0.06844480004486897,95.7,8.849135802125595,-2.2637324144972464,1914.0,0.6414185663911501,71.6,85.8,15.0,21.0,10.0,4.0,3.6
2026-07-17 15:21:13,3.6,4.3,5.2,0.9,3.9,23.7,2.95,2.0451840449648224,5.4,0.2,-0.6999999999999997,4.052034682035446,4.3956934070038045,-0.3436587249683587,96.4,7.3626625618733605,-1.4316288314753751,1928.0,0.31781980775778057,72.3,85.8,15.0,21.0,13.0,4.0,13.2
2026-07-17 15:21:16,13.2,3.6,5.4,4.6,0.2,11.5,4.25,3.6246838942636366,13.2,0.3,9.6,8.626017341017722,5.9964764239122035,2.629540917105518,86.8,47.84582740428,34.79696538493091,9.041666666666666,2.4691808337174224,72.4,85.8,15.0,21.0,16.0,4.0,13.0
2026-07-17 15:21:19,13.0,13.2,4.3,5.2,3.6,10.9,5.1899999999999995,4.540545733230358,13.2,0.3,-0.1999999999999993,10.81300867050886,7.269844346837257,3.543164323671604,87.0,59.027094531994656,-0.9081091466460683,1740.0,1.7200575567033434,72.4,85.8,15.0,21.0,19.0,4.0,14.7
2026-07-17 15:21:22,14.7,13.0,3.6,5.4,1.4,10.9,6.5200000000000005,5.206150209127741,14.7,0.3,1.6999999999999993,12.75650433525443,8.62078173832139,4.135722596933039,85.3,76.53040807417779,8.850455355517155,50.17647058823531,1.5712185917452637,71.4,85.8,15.0,21.0,22.0,4.0,14.0
2026-07-17 15:21:25,14.0,14.7,13.2,4.3,0.3,11.1,7.890000000000001,5.19004388763297,14.7,0.9,-0.6999999999999993,13.378252167627215,9.598821422262956,3.779430745364259,86.0,72.66061442686159,-3.6330307213430753,1720.0,1.1772540140863037,70.5,85.8,15.0,21.0,25.0,4.0,14.4
2026-07-17 15:21:28,14.4,14.0,13.0,3.6,0.9,11.7,9.239999999999998,4.918491186894242,14.7,3.6,0.40000000000000036,13.889126083813608,10.471762981851509,3.417363101962099,85.6,70.82627309127709,1.9673964747576984,213.9999999999998,1.0491022152787997,70.5,85.8,15.0,21.0,28.0,4.0,26.1
2026-07-17 15:21:31,26.1,14.4,14.7,13.2,4.6,5.3,11.39,6.946054035685829,26.1,3.6,11.700000000000001,19.994563041906805,13.313260621514871,6.681302420391933,73.9,181.29201033140015,81.2688322175242,6.316239316239316,2.117749145691405,70.4,85.8,15.0,21.0,31.0,4.0,26.7
2026-07-17 15:21:34,26.7,26.1,14.0,13.0,5.2,4.0,13.540000000000001,8.055943285688082,26.7,3.6,0.5999999999999979,23.347281520953402,15.747213235784894,7.600068285168508,73.3,215.0936857278718,4.833565971412832,122.1666666666671,1.63357654508065,70.7,85.8,15.0,21.0,34.0,4.0,29.2
2026-07-17 15:21:37,29.2,26.7,14.4,14.7,5.4,3.6,15.919999999999998,8.859495847206391,29.2,3.6,2.5,26.273640760476702,18.193174465642187,8.080466294834515,70.8,258.69727873842663,22.148739618015977,28.32,1.4989566256399904,71.3,85.8,15.0,21.0,37.0,4.0,20.4
2026-07-17 15:21:40,20.4,29.2,26.1,14.0,4.3,4.4,17.53,7.92703531522911,29.2,3.6,-8.8,23.33682038023835,18.59441547188906,4.74240490834929,79.6,161.71152043067383,-69.75791077401618,1591.9999999999998,0.36205212741846443,72.0,85.8,15.0,21.0,40.0,4.0,20.6
2026-07-17 15:21:43,20.6,20.4,26.7,14.4,3.6,3.9,19.229999999999997,6.254074227609152,29.2,13.0,0.20000000000000284,21.968410190119176,18.95906720427287,3.009342985846306,79.4,128.83392908874853,1.2508148455218482,396.9999999999944,0.21905720177608717,72.3,85.8,15.0,21.0,43.0,4.0,40.8
2026-07-17 15:21:46,40.8,20.6,29.2,26.1,13.2,0.2,21.990000000000002,8.849036356826936,40.8,13.0,20.199999999999996,31.384205095059585,22.930145894405072,8.454059200654513,59.2,361.04068335853896,178.75053440790407,2.9306930693069315,2.125655183401782,72.5,85.8,15.0,21.0,46.0,4.0,41.6
2026-07-17 15:21:49,41.6,40.8,20.4,26.7,13.0,3.6,24.85,10.147167092346535,41.6,14.0,0.8000000000000043,36.4921025475298,26.324664822695055,10.167437724834741,58.4,422.1221510416159,8.117733673877272,72.99999999999962,1.6507070246860946,70.8,85.8,15.0,21.0,49.0,4.0,42.0
2026-07-17 15:21:52,42.0,41.6,20.6,29.2,14.7,1.4,27.580000000000002,10.766491226640818,42.0,14.0,0.3999999999999986,39.2460512737649,29.174725764023226,10.071325509741673,58.0,452.19263151891437,4.306596490656312,145.0000000000005,1.3393407096565375,70.7,85.8,15.0,21.0,52.0,4.0,43.1
2026-07-17 15:21:55,43.1,42.0,40.8,20.4,14.0,0.3,30.490000000000002,10.619839923464022,43.1,14.4,1.1000000000000014,41.17302563688245,31.70659380692809,9.46643182995436,56.9,457.7151007012994,11.68182391581044,51.72727272727266,1.1874001953775983,70.7,85.8,15.0,21.0,55.0,4.0,40.2
2026-07-17 15:21:58,40.2,43.1,41.6,20.6,14.4,0.9,33.07,9.332505915704902,43.1,20.4,-2.8999999999999986,40.68651281844123,33.25084947839571,7.435663340045522,59.8,375.16673781133704,-27.0642671555442,1195.9999999999998,0.7639963011436741,70.9,85.8,15.0,21.0,58.0,4.0,62.3
2026-07-17 15:22:01,62.3,40.2,42.0,40.8,26.1,4.6,36.690000000000005,12.730667260159189,62.3,20.4,22.099999999999994,51.49325640922061,38.53251320959649,12.960743199624126,37.7,793.1205703079174,281.347746449518,1.705882352941177,2.011677744508088,70.8,85.8,15.0,22.0,1.0,4.0,61.4
2026-07-17 15:22:04,61.4,62.3,43.1,41.6,26.7,5.2,40.160000000000004,14.333348837200921,62.3,20.4,-0.8999999999999986,56.446628204610306,42.69023808057894,13.756390124031363,38.6,880.0676186041366,-12.900013953480808,772.0,1.481858862241145,70.8,85.8,15.0,22.0,4.0,4.0,62.1
2026-07-17 15:22:07,62.1,61.4,40.2,42.0,29.2,5.4,43.45,15.282542691290319,62.3,20.4,0.7000000000000028,59.27331410230515,46.219285702291856,13.054028400013294,37.9,949.0459011291288,10.697779883903266,54.14285714285692,1.220346664605022,70.8,85.8,15.0,22.0,7.0,4.0,62.1
2026-07-17 15:22:10,62.1,62.1,62.3,43.1,20.4,4.3,47.62,13.922946686834809,62.3,20.6,0.0,60.68665705115258,49.10668830187515,11.579968749277427,37.9,864.6149892524417,0.0,757.9999999999999,1.040009728234608,70.8,85.8,15.0,22.0,10.0,4.0,59.4
2026-07-17 15:22:13,59.4,62.1,61.4,40.2,20.6,3.6,51.5,10.555567251455503,62.3,40.2,-2.700000000000003,60.043328525576285,50.97819951971603,9.065129005860257,40.6,627.0006947364569,-28.50003157892989,812.0,0.7484202233575529,70.8,85.8,15.0,22.0,13.0,4.0,78.3
2026-07-17 15:22:16,78.3,59.4,62.1,62.3,40.8,13.2,55.25,12.762379610924178,78.3,40.2,18.9,69.17166426278814,55.945799607040385,13.225864655747756,21.700000000000003,999.2943235353631,241.20897464646694,1.1481481481481484,1.8060895148636664,70.9,85.8,15.0,22.0,16.0,4.0,76.1
2026-07-17 15:22:19,76.1,78.3,62.1,61.4,41.6,13.0,58.7,13.31365214106682,78.3,40.2,-2.200000000000003,72.63583213139407,59.61019967848758,13.025632452906486,23.900000000000006,1013.1689279351849,-29.29003471034704,478.0000000000001,1.3069291442825495,70.9,85.8,15.0,22.0,19.0,4.0,76.9
2026-07-17 15:22:22,76.9,76.1,59.4,62.1,42.0,14.7,62.19,13.020620398258885,78.3,40.2,0.8000000000000114,74.76791606569704,62.75379973694439,12.01411632875265,23.099999999999994,1001.2857086261083,10.416496318607257,28.874999999999584,1.1297464752115058,70.9,85.8,15.0,22.0,22.0,4.0,76.9
2026-07-17 15:22:25,76.9,76.9,78.3,62.1,43.1,14.0,65.57000000000001,11.848773963767062,78.3,40.2,0.0,75.83395803284853,65.32583614840904,10.50812188443949,23.099999999999994,911.1707178136871,0.0,461.9999999999999,0.9562170765217188,70.9,85.8,15.0,22.0,25.0,4.0,77.6
2026-07-17 15:22:28,77.6,76.9,76.1,59.4,40.2,14.4,69.31,8.331659831963572,78.3,59.4,0.6999999999999886,76.71697901642426,67.55750230324375,9.15947671318051,22.400000000000006,646.5368029603732,5.832161882374406,32.000000000000526,0.994999816026603,70.9,85.8,15.0,22.0,28.0,4.0,91.1
2026-07-17 15:22:31,91.1,77.6,76.9,78.3,62.3,26.1,72.19,10.36805456947229,91.1,59.4,13.5,83.90848950821213,71.83795642992669,12.070533078285436,8.900000000000006,944.5297712789256,139.96873668787592,0.6592592592592597,1.8238715733305086,71.0,85.8,15.0,22.0,31.0,4.0,91.7
2026-07-17 15:22:34,91.7,91.1,76.9,76.1,61.4,26.7,75.22,11.254016566936828,91.7,59.4,0.6000000000000085,87.80424475410607,75.44923707903092,12.355007675075143,8.299999999999997,1031.993319188107,6.752409940162193,13.833333333333131,1.4643660689479159,71.0,85.8,15.0,22.0,34.0,4.0,90.6
2026-07-17 15:22:37,90.6,91.7,77.6,76.9,62.1,29.2,78.07,11.170700763853414,91.7,59.4,-1.1000000000000085,89.20212237705303,78.20392124647984,10.998201130573193,9.400000000000006,1012.0654892051193,-12.287770840238851,188.0000000000001,1.121684329826922,71.0,85.8,15.0,22.0,37.0,4.0,90.6
2026-07-17 15:22:40,90.6,90.6,91.1,76.9,62.1,20.4,80.91999999999999,10.240420998290157,91.7,59.4,0.0,89.90106118852651,80.45775374711987,9.443307441406645,9.400000000000006,927.7821424450881,0.0,188.0000000000001,0.9452736368569492,71.0,85.8,15.0,22.0,40.0,4.0,91.1
2026-07-17 15:22:43,91.1,90.6,91.7,77.6,59.4,20.6,84.09,7.332037764344751,91.7,76.1,0.5,90.50053059426325,82.39270761127989,8.107822982983365,8.900000000000006,667.9486403318067,3.6660188821723754,17.80000000000001,0.9560779997737041,71.0,85.8,15.0,22.0,43.0,4.0,95.55
2026-07-17 15:22:46,95.55,91.1,90.6,91.1,78.3,40.8,85.815,7.830710553824448,95.55,76.1,4.450000000000003,93.02526529713163,84.78494259104718,8.240322706084442,4.450000000000003,748.224393417926,34.846661964518816,1.0,1.2431822033372837,71.0,85.8,15.0,22.0,46.0,4.0,100.0
2026-07-17 15:22:49,100.0,95.55,90.6,91.7,76.1,41.6,88.205,8.175792520198469,100.0,76.9,4.450000000000003,96.51263264856581,87.55131666540224,8.961315983163573,0.0,817.5792520198469,36.38227671488321,0.0,1.4426735965791946,71.0,85.8,15.0,22.0,49.0,4.0,100.0
2026-07-17 15:22:52,100.0,100.0,91.1,90.6,76.9,42.0,90.515,7.884938173505229,100.0,76.9,0.0,98.2563163242829,89.8147136353291,8.441602688953807,0.0,788.4938173505229,0.0,0.0,1.2029263630590354,71.0,85.8,15.0,22.0,52.0,4.0,100.0
2026-07-17 15:22:55,100.0,100.0,95.55,90.6,76.9,43.1,92.825,6.755954164044243,100.0,77.6,0.0,99.12815816214146,91.66658388345108,7.461574278690378,0.0,675.5954164044243,0.0,0.0,1.0620261514185445,71.0,85.8,15.0,22.0,55.0,4.0,100.0
2026-07-17 15:22:58,100.0,100.0,100.0,91.1,77.6,40.2,95.065,4.47574016225251,100.0,90.6,0.0,99.56407908107073,93.18175045009635,6.382328630974385,0.0,447.574016225251,0.0,0.0,1.102610924919368,71.1,85.8,15.0,22.0,58.0,4.0,93.7
2026-07-17 15:23:01,93.7,100.0,100.0,95.55,91.1,62.3,95.325,4.291545305727441,100.0,90.6,-6.299999999999997,96.63203954053537,93.27597764098792,3.3560618995474556,6.299999999999997,402.1177951466612,-27.036735426082867,125.99999999999994,-0.37865148431062723,71.1,85.8,15.0,23.0,1.0,4.0,90.0
2026-07-17 15:23:04,90.0,93.7,100.0,100.0,91.7,61.4,95.155,4.48060325799503,100.0,90.0,-3.700000000000003,93.31601977026769,92.68034534262647,0.6356744276412201,10.0,403.2542932195527,-16.578232054581623,200.0,-1.1505147193743612,71.0,85.8,15.0,23.0,4.0,4.0,90.9
2026-07-17 15:23:07,90.9,90.0,100.0,100.0,90.6,62.1,95.185,4.447599227548386,100.0,90.0,0.9000000000000057,92.10800988513384,92.35664618942165,-0.24863630428781391,9.099999999999994,404.2867697841483,4.002839304793572,10.111111111111041,-0.9634411242494038,70.9,85.8,15.0,23.0,7.0,4.0,92.5
2026-07-17 15:23:10,92.5,90.9,93.7,100.0,90.6,62.1,95.375,4.266878249962156,100.0,90.0,1.5999999999999943,92.30400494256692,92.3827105186177,-0.07870557605077977,7.5,394.68623812149946,6.827005199939426,4.687500000000017,-0.673794711631507,70.9,85.8,15.0,23.0,10.0,4.0,91.4
2026-07-17 15:23:13,91.4,92.5,90.0,100.0,91.1,59.4,95.405,4.234412592084067,100.0,90.0,-1.0999999999999943,91.85200247128347,92.20403587886902,-0.35203340758555157,8.599999999999994,387.02531091648376,-4.657853851292449,171.9999999999999,-0.945821861451824,70.9,85.8,15.0,23.0,13.0,4.0,76.9
2026-07-17 15:23:16,76.9,91.4,90.9,93.7,95.55,78.3,93.54,7.218833392976703,100.0,76.9,-14.5,84.37600123564174,89.42148390089284,-5.0454826652511,23.099999999999994,555.1282879199085,-104.67308419816219,461.9999999999999,-2.305081596174428,70.9,85.8,15.0,23.0,16.0,4.0,78.8
2026-07-17 15:23:19,78.8,76.9,92.5,90.0,100.0,76.1,91.42,8.162216474572189,100.0,76.9,1.8999999999999915,81.58800061782087,87.49030500982141,-5.902304392000545,21.200000000000003,643.1826581962885,15.508211301687089,11.157894736842158,-1.5461486520622407,70.8,85.8,15.0,23.0,19.0,4.0,77.3
2026-07-17 15:23:22,77.3,78.8,91.4,90.9,100.0,76.9,89.15,8.652713126207537,100.0,76.9,-1.5,79.44400030891043,85.63752228076297,-6.193521971852533,22.700000000000003,668.8547246558426,-12.979069689311306,454.00000000000006,-1.3695126403888804,70.8,85.8,15.0,23.0,22.0,4.0,78.6
2026-07-17 15:23:25,78.6,77.3,76.9,92.5,100.0,76.9,87.01,8.310695919516386,100.0,76.9,1.2999999999999972,79.02200015445521,84.3579727751697,-5.335972620714486,21.400000000000006,653.2206992739879,10.803904695371278,16.461538461538503,-1.0119489488540214,70.8,85.8,15.0,23.0,25.0,4.0,77.9
2026-07-17 15:23:28,77.9,78.6,78.8,91.4,100.0,77.6,84.8,7.356176543105314,93.7,76.9,-0.6999999999999886,78.46100007722761,83.18379590695703,-4.722795829729421,22.099999999999994,573.046152707904,-5.149323580173636,441.9999999999999,-0.9379872763476726,70.8,85.8,15.0,23.0,28.0,4.0,64.4
2026-07-17 15:23:31,64.4,77.9,77.3,76.9,93.7,91.1,81.87,9.056127452970376,92.5,64.4,-13.5,71.43050003861381,79.7685602875103,-8.338060248896483,35.599999999999994,583.2146079712923,-122.25772061510007,711.9999999999999,-1.9290806242208864,70.7,85.8,15.0,23.0,31.0,4.0,62.4
2026-07-17 15:23:34,62.4,64.4,78.6,78.8,90.0,91.7,79.11,10.407951020467163,92.5,62.4,-2.000000000000007,66.91525001930691,76.61064023523569,-9.695390215928782,37.6,649.456143677151,-20.8159020409344,752.0,-1.6055033279018995,70.7,85.8,15.0,23.0,34.0,4.0,63.0
2026-07-17 15:23:37,63.0,62.4,77.9,77.3,90.9,90.6,76.32000000000001,10.633364681249448,92.5,62.4,0.6000000000000014,64.95762500965346,74.13597837428375,-9.178353364630297,37.0,669.9019749187153,6.380018808749684,61.66666666666652,-1.2526608838581537,70.7,85.8,15.0,23.0,37.0,4.0,63.7
2026-07-17 15:23:40,63.7,63.0,64.4,78.6,92.5,90.6,73.44,9.615635415532505,91.4,62.4,0.7000000000000028,64.32881250482673,72.23852776077761,-7.909715255950886,36.3,612.5159759694207,6.7309447908727815,51.85714285714264,-1.012933579435281,70.7,85.8,15.0,23.0,40.0,4.0,63.9
2026-07-17 15:23:43,63.9,63.7,62.4,77.9,91.4,91.1,70.69000000000001,7.637400663110926,78.8,62.4,0.19999999999999574,64.11440625241336,70.72243180427259,-6.608025551859228,36.1,488.0299023727881,1.5274801326221525,180.50000000000387,-0.8890459332317204,70.7,85.8,15.0,23.0,43.0,4.0,45.5
2026-07-17 15:23:46,45.5,63.9,63.0,64.4,76.9,95.55,67.55,10.658043389332162,78.8,45.5,-18.4,54.80720312620668,66.13653511258666,-11.329331986379977,54.5,484.9409742146134,-196.10799836371177,1090.0,-2.068860033171779,70.6,85.8,15.0,23.0,46.0,4.0,46.4
2026-07-17 15:23:49,46.4,45.5,63.7,62.4,78.8,100.0,64.31,11.72901909321009,78.6,45.5,0.8999999999999986,50.60360156310334,62.54807418302544,-11.944472619922102,53.6,544.2264859249482,10.556117183889064,59.55555555555565,-1.5269819119288564,70.6,85.8,15.0,23.0,49.0,4.0,44.6
2026-07-17 15:23:52,44.6,46.4,63.9,63.0,77.3,100.0,61.040000000000006,12.25173003656572,78.6,44.6,-1.7999999999999972,47.601800781551674,59.2847879679299,-11.682987186378227,55.4,546.427159630831,-22.05311406581826,1108.0,-1.3418513100545184,70.6,85.8,15.0,23.0,52.0,4.0,45.0
2026-07-17 15:23:55,45.0,44.6,45.5,63.7,78.6,100.0,57.68000000000001,11.484172683403008,77.9,44.6,0.3999999999999986,46.30090039077584,56.68755379194264,-10.386653401166804,55.0,516.7877707531353,4.593669073361187,137.50000000000048,-1.1041282946158772,70.6,85.8,15.0,23.0,55.0,4.0,44.5
2026-07-17 15:23:58,44.5,45.0,46.4,63.9,77.9,100.0,54.339999999999996,9.662550847932772,64.4,44.5,-0.5,45.40045019538792,54.471634920680344,-9.071184725292426,55.5,429.98351273300835,-4.831275423966386,1110.0,-1.0183646280221323,70.6,85.8,15.0,23.0,58.0,4.0,26.3
2026-07-17 15:24:01,26.3,44.5,44.6,45.5,64.4,93.7,50.53,12.38350605532292,63.9,26.3,-18.2,35.85022509769396,49.349519480556644,-13.499294382862686,73.7,325.68620925499283,-225.37981020687712,1474.0,-1.9566348893240124,70.5,85.8,15.0,24.0,1.0,4.0,25.5
2026-07-17 15:24:04,25.5,26.3,45.0,46.4,62.4,90.0,46.839999999999996,13.862836009353181,63.9,25.5,-0.8000000000000007,30.67511254884698,45.013243211364525,-14.338130662517546,74.5,353.5023182385061,-11.090268807482556,1490.0,-1.5393675569415963,70.5,85.8,15.0,24.0,4.0,4.0,25.9
2026-07-17 15:24:07,25.9,25.5,44.5,44.6,63.0,90.9,43.129999999999995,14.021019934369853,63.9,25.5,0.3999999999999986,28.287556274423487,41.538108082025516,-13.25055180760203,74.1,363.14441630017916,5.608407973747921,185.25000000000065,-1.228869232099438,70.5,85.8,15.0,24.0,7.0,4.0,26.9
2026-07-17 15:24:10,26.9,25.9,26.3,45.0,63.7,92.5,39.45,12.798285475449736,63.9,25.5,1.0,27.593778137211743,38.8766338852936,-11.282855748081857,73.1,344.2738792895979,12.798285475449736,73.1,-0.9806000986674344,70.4,85.8,15.0,24.0,10.0,4.0,25.3
2026-07-17 15:24:13,25.3,26.9,25.5,44.5,63.9,91.4,35.59,10.152115269461866,46.4,25.3,-1.5999999999999979,26.44688906860587,36.408154997058396,-9.961265928452526,74.7,256.84851631738525,-16.243384431138963,1494.0,-1.0135818720412781,70.4,85.8,15.0,24.0,13.0,4.0,11.6
2026-07-17 15:24:16,11.6,25.3,25.9,26.3,45.5,76.9,32.2,11.972097189344366,46.4,11.6,-13.700000000000001,19.023444534302936,31.897581361229594,-12.874136826926659,88.4,138.87632739639463,-164.01773149401782,1768.0,-1.720667621904607,70.3,85.8,15.0,24.0,16.0,4.0,11.3
2026-07-17 15:24:19,11.3,11.6,26.9,25.5,46.4,78.8,28.689999999999998,12.480869805871187,45.0,11.3,-0.29999999999999893,15.161722267151468,28.152566568278758,-12.99084430112729,88.7,141.03382880634442,-3.744260941761343,1774.0,-1.393332377509417,70.3,85.8,15.0,24.0,19.0,4.0,11.2
2026-07-17 15:24:22,11.2,11.3,25.3,25.9,44.6,77.3,25.35,12.21640518137604,45.0,11.2,-0.10000000000000142,13.180861133575734,25.070281737682617,-11.889420604106883,88.8,136.82373803141164,-1.2216405181376213,1775.9999999999998,-1.1582785434762541,70.3,85.8,15.0,24.0,22.0,4.0,11.9
2026-07-17 15:24:25,11.9,11.2,11.6,26.9,45.0,78.6,22.04,10.689475613372458,44.5,11.2,0.7000000000000011,12.540430566787867,22.67568505810396,-10.135254491316092,88.1,127.20475979913226,7.482632929360732,125.85714285714266,-0.9485965791731571,70.3,85.8,15.0,24.0,25.0,4.0,10.9
2026-07-17 15:24:28,10.9,11.9,11.3,25.3,44.5,77.9,18.68,7.711002240665669,26.9,10.9,-1.0,11.720215283393934,20.534651411175965,-8.814436127782031,89.1,84.0499244232558,-7.711002240665669,1781.9999999999998,-1.0089479625580258,70.3,85.8,15.0,24.0,28.0,4.0,3.9
2026-07-17 15:24:31,3.9,10.9,11.2,11.6,26.3,64.4,16.44,8.467873929675866,26.9,3.9,-7.0,7.810107641696967,17.5101693364167,-9.700061694719732,96.1,33.02470832573588,-59.27511750773106,1921.9999999999998,-1.4808912017517493,70.2,85.8,15.0,24.0,31.0,4.0,4.0
2026-07-17 15:24:34,4.0,3.9,11.9,11.3,25.5,62.4,14.290000000000001,8.639630907753952,26.9,3.9,0.10000000000000009,5.905053820848483,15.05377491161366,-9.148721090765177,96.0,34.55852363101581,0.863963090775396,959.9999999999992,-1.191023101549959,70.3,85.8,15.0,24.0,34.0,4.0,4.3
2026-07-17 15:24:37,4.3,4.0,10.9,11.2,25.9,63.0,12.129999999999999,8.097605956220473,26.9,3.9,0.2999999999999998,5.102526910424242,13.098543109502083,-7.996016199077841,95.7,34.819705611748034,2.4292817868661407,319.00000000000017,-0.9669524600644586,70.6,85.8,15.0,24.0,37.0,4.0,4.6
2026-07-17 15:24:40,4.6,4.3,3.9,11.9,26.9,63.7,9.9,6.488964991942982,25.3,3.9,0.2999999999999998,4.851263455212121,11.553353453228976,-6.702089998016855,95.4,29.849238962937715,1.9466894975828934,318.0000000000002,-0.8167712426528331,70.6,85.8,15.0,24.0,40.0,4.0,4.1
